,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes
844,80697,Male,Loyal Customer,49,Business travel,Business,3732,1,1,1,1,3,4,5,4,4,4,4,3,4,4,0,0
845,129555,Male,Loyal Customer,65,Personal Travel,Eco,2342,1,4,2,1,2,2,2,2,2,5,2,5,4,2,0,1
846,53107,Female,Loyal Customer,39,Business travel,Business,2065,2,1,1,1,5,4,4,2,2,2,2,2,2,1,0,0
847,75395,Male,Loyal Customer,17,Business travel,Business,2342,3,3,3,3,5,5,5,5,5,5,5,4,5,5,0,0
848,19580,Male,Loyal Customer,37,Personal Travel,Eco,173,3,4,3,3,3,3,3,3,4,2,3,1,3,3,93,99
849,77032,Male,Loyal Customer,34,Personal Travel,Eco,368,2,4,2,4,1,2,1,1,2,3,2,5,5,1,0,0
850,42198,Female,Loyal Customer,49,Business travel,Eco,748,5,1,1,1,2,4,5,4,4,5,4,4,4,5,49,49
851,6985,Female,Loyal Customer,54,Business travel,Business,1903,3,3,3,3,2,4,4,5,5,5,5,5,5,4,0,0
852,89822,Female,disloyal Customer,20,Business travel,Eco,1069,1,1,1,3,2,1,2,2,4,2,4,3,3,2,0,0
853,4380,Female,Loyal Customer,52,Business travel,Business,3894,1,1,1,1,3,1,5,5,5,5,3,1,5,2,0,50
854,108923,Female,Loyal Customer,44,Personal Travel,Eco,1183,4,5,4,3,2,5,4,5,5,4,2,3,5,5,5,0
855,76291,Female,disloyal Customer,21,Business travel,Eco,2677,3,3,3,2,3,1,1,1,3,4,3,1,4,1,0,17
856,87842,Female,Loyal Customer,64,Personal Travel,Eco,214,2,2,2,3,5,3,4,4,4,2,3,1,4,4,81,72
857,98703,Male,Loyal Customer,49,Personal Travel,Eco,861,1,4,1,4,3,1,3,3,5,3,5,4,4,3,0,44
858,80641,Male,Loyal Customer,43,Personal Travel,Eco,282,1,2,1,3,1,1,2,1,1,4,4,4,4,1,0,0
859,107586,Female,Loyal Customer,45,Business travel,Business,423,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0
860,92882,Female,Loyal Customer,57,Business travel,Business,3259,2,5,2,2,4,5,4,4,4,4,5,4,4,4,0,0
861,45533,Male,Loyal Customer,63,Business travel,Eco,566,5,2,2,2,5,5,5,5,2,4,5,3,1,5,0,0
862,125911,Male,Loyal Customer,62,Personal Travel,Eco,1013,1,2,1,2,4,1,4,4,4,4,2,1,3,4,0,11
863,86568,Female,Loyal Customer,61,Business travel,Eco Plus,762,2,5,5,5,1,3,3,2,2,2,2,4,2,4,0,23
864,118847,Female,disloyal Customer,18,Business travel,Eco Plus,304,1,3,0,4,2,0,2,2,4,5,4,1,3,2,44,58
865,102099,Female,Loyal Customer,46,Business travel,Business,2961,3,3,3,3,4,4,4,5,3,4,5,4,4,4,416,407
866,88925,Female,Loyal Customer,43,Business travel,Business,2935,2,2,2,2,5,5,5,4,4,4,4,5,4,3,18,2
867,89716,Male,Loyal Customer,56,Personal Travel,Eco,1005,2,3,2,3,3,2,3,3,1,4,3,1,3,3,24,35
868,54873,Female,Loyal Customer,39,Business travel,Business,3207,1,1,1,1,2,3,3,4,4,4,4,2,4,4,3,0
869,4354,Female,Loyal Customer,50,Business travel,Business,2845,3,1,1,1,5,4,4,3,3,3,3,1,3,4,0,0
870,1609,Male,Loyal Customer,42,Business travel,Business,140,4,5,5,5,2,3,3,3,3,3,4,2,3,2,0,0
871,46669,Female,Loyal Customer,40,Business travel,Eco,251,4,2,2,2,4,4,4,4,1,3,3,3,3,4,0,7
872,2420,Female,Loyal Customer,41,Personal Travel,Eco,604,5,4,5,2,5,5,5,5,3,3,5,3,5,5,0,0
873,86676,Female,disloyal Customer,25,Business travel,Business,952,4,2,4,1,4,4,4,4,4,5,4,3,5,4,0,0
874,122412,Male,disloyal Customer,23,Business travel,Eco,1470,5,0,0,4,4,5,2,4,5,3,4,4,4,4,0,2
875,112547,Male,disloyal Customer,17,Business travel,Business,846,4,4,4,2,2,4,2,2,5,3,5,3,5,2,0,0
876,81539,Male,Loyal Customer,10,Personal Travel,Eco,1124,1,5,1,2,3,1,3,3,5,3,3,3,5,3,0,0
877,44355,Male,Loyal Customer,37,Business travel,Eco,596,4,4,4,4,4,5,4,4,3,5,3,2,4,4,0,0
878,55564,Male,disloyal Customer,20,Business travel,Eco,395,0,0,0,1,2,0,2,2,4,2,5,4,5,2,0,0
879,81036,Female,Loyal Customer,59,Business travel,Business,1399,4,4,4,4,4,5,4,3,3,3,3,4,3,3,2,3
880,62565,Female,Loyal Customer,30,Business travel,Business,1846,5,5,2,5,4,4,4,4,5,5,5,4,5,4,14,0
881,74322,Male,Loyal Customer,36,Business travel,Business,1464,2,2,2,2,5,5,5,4,4,4,4,5,4,5,0,0
882,67090,Female,disloyal Customer,29,Business travel,Business,1121,2,2,2,4,2,2,2,2,3,4,5,5,5,2,0,0
883,51430,Female,Loyal Customer,59,Personal Travel,Eco Plus,86,2,3,2,1,4,2,3,1,1,2,1,3,1,4,0,0
884,99815,Female,Loyal Customer,68,Personal Travel,Business,468,0,2,0,4,5,3,3,4,4,0,4,1,4,2,0,0
885,3643,Male,Loyal Customer,61,Business travel,Business,1961,1,1,1,1,4,5,4,4,4,4,4,3,4,3,102,97
886,97188,Female,Loyal Customer,48,Personal Travel,Eco,1129,4,4,4,1,4,4,4,3,3,4,2,5,3,4,0,0
887,38294,Male,Loyal Customer,25,Business travel,Business,2342,1,3,1,1,4,4,4,3,1,4,2,4,1,4,46,48
888,96883,Male,Loyal Customer,8,Personal Travel,Eco,781,3,5,3,3,5,3,5,5,5,3,5,5,5,5,1,0
889,31773,Male,Loyal Customer,65,Personal Travel,Eco,602,2,1,2,4,5,2,5,5,4,4,4,1,4,5,0,0
890,53367,Male,Loyal Customer,26,Business travel,Business,1452,2,5,5,5,2,2,2,2,2,4,4,2,4,2,0,15
891,5512,Male,Loyal Customer,53,Business travel,Business,431,4,2,2,2,1,3,4,4,4,4,4,2,4,1,6,11
892,22172,Female,disloyal Customer,29,Business travel,Eco,773,2,2,2,3,4,2,4,4,1,3,3,3,4,4,4,13
893,92685,Female,disloyal Customer,30,Business travel,Eco,507,2,4,2,4,4,2,4,4,2,1,3,3,3,4,0,0
894,81531,Female,Loyal Customer,50,Business travel,Business,2283,1,5,5,5,1,2,3,1,1,2,1,1,1,4,13,5
895,64202,Female,Loyal Customer,31,Business travel,Business,2436,1,1,3,1,1,1,1,1,4,4,3,1,4,1,0,0
896,64306,Female,Loyal Customer,41,Business travel,Business,2223,4,4,5,4,3,5,5,4,4,4,4,3,4,5,10,5
897,17380,Female,Loyal Customer,44,Business travel,Eco,533,2,1,3,3,5,4,3,2,2,2,2,2,2,2,58,54
898,33631,Female,Loyal Customer,7,Personal Travel,Eco,399,2,3,2,3,1,2,1,1,5,3,5,1,4,1,0,0
899,109499,Male,Loyal Customer,59,Business travel,Business,951,3,3,3,3,5,5,4,4,4,4,4,4,4,5,0,0
900,94745,Female,Loyal Customer,53,Business travel,Business,192,2,2,2,2,5,5,4,5,5,5,5,5,5,4,0,0
901,126484,Male,Loyal Customer,43,Business travel,Business,1849,4,4,5,4,1,3,4,4,4,4,4,3,4,4,2,0
902,90246,Male,Loyal Customer,46,Business travel,Business,721,2,5,5,5,4,3,4,2,2,2,2,2,2,3,39,29
903,109782,Male,Loyal Customer,24,Personal Travel,Business,1092,2,2,2,4,2,2,2,2,4,5,4,4,3,2,0,0
904,112610,Male,Loyal Customer,39,Business travel,Business,239,3,3,3,3,3,4,2,4,4,4,4,3,4,4,0,0
905,72338,Male,disloyal Customer,37,Business travel,Business,985,1,1,1,4,5,1,5,5,3,3,5,4,4,5,2,15
906,93939,Female,Loyal Customer,40,Business travel,Eco,107,3,3,3,3,3,4,3,3,4,4,4,2,4,3,58,43
907,126750,Male,Loyal Customer,25,Personal Travel,Eco,2521,3,2,3,4,4,3,4,4,1,5,4,3,4,4,0,18
908,36975,Female,Loyal Customer,28,Business travel,Eco,805,5,5,5,5,5,5,5,5,4,5,2,5,5,5,0,0
909,3017,Male,Loyal Customer,44,Business travel,Business,922,1,4,4,4,5,2,2,1,1,1,1,2,1,4,0,0
910,93973,Female,disloyal Customer,21,Business travel,Business,1218,3,2,3,2,4,3,4,4,3,1,3,2,2,4,57,35
911,69643,Male,Loyal Customer,55,Business travel,Business,2945,2,2,2,2,1,4,4,2,2,3,2,3,2,2,0,8
912,123218,Male,Loyal Customer,17,Personal Travel,Eco,328,3,2,3,3,5,3,1,5,4,3,4,1,4,5,0,0
913,122185,Male,Loyal Customer,49,Business travel,Business,541,4,4,4,4,5,4,5,3,3,4,3,5,3,5,0,0
914,16656,Male,Loyal Customer,39,Business travel,Eco,488,3,4,4,4,3,3,3,3,1,2,4,3,4,3,3,12
915,57284,Male,Loyal Customer,38,Personal Travel,Eco,628,4,5,4,5,5,4,5,5,5,3,4,3,4,5,0,0
916,114246,Male,Loyal Customer,33,Business travel,Business,948,1,1,1,1,4,4,4,4,5,3,5,3,5,4,0,0
917,84364,Female,Loyal Customer,35,Business travel,Business,606,1,1,1,1,4,4,5,5,5,5,5,5,5,5,0,0
918,53261,Male,disloyal Customer,45,Business travel,Business,901,3,3,3,2,4,3,1,4,5,5,5,4,4,4,0,0
919,69411,Female,Loyal Customer,70,Business travel,Business,2437,2,3,3,3,1,4,3,2,2,2,2,3,2,4,0,0
920,38637,Male,Loyal Customer,30,Business travel,Business,2611,3,3,2,3,4,4,4,4,5,3,4,3,4,4,11,0
921,125026,Female,disloyal Customer,42,Business travel,Eco Plus,184,3,3,3,3,5,3,5,5,1,4,5,4,1,5,0,0
922,41620,Female,Loyal Customer,34,Business travel,Eco Plus,1464,0,0,0,3,2,0,2,2,5,5,4,4,5,2,3,14
923,38761,Male,Loyal Customer,24,Business travel,Eco,354,4,4,2,4,4,4,3,4,3,1,1,1,2,4,0,0
924,3189,Male,Loyal Customer,39,Business travel,Business,185,2,3,3,3,4,3,4,3,3,3,2,2,3,2,105,101
925,26509,Male,Loyal Customer,48,Personal Travel,Eco,829,3,5,3,4,3,3,3,3,4,4,4,4,4,3,5,11
926,38521,Male,Loyal Customer,44,Business travel,Eco,2446,2,2,2,2,2,2,2,2,4,4,5,3,4,2,20,0
927,11753,Male,Loyal Customer,31,Business travel,Eco,395,2,1,1,1,2,2,2,2,3,5,2,3,3,2,5,7
928,45683,Female,Loyal Customer,37,Business travel,Business,2861,3,3,3,3,1,4,5,4,4,4,4,1,4,5,0,0
929,23806,Male,Loyal Customer,80,Business travel,Business,3247,1,5,1,1,1,1,5,4,4,4,4,2,4,5,50,37
930,73308,Male,disloyal Customer,22,Business travel,Eco,1005,5,4,4,1,4,4,5,4,3,3,4,5,5,4,0,0
931,17747,Male,Loyal Customer,52,Personal Travel,Eco,383,0,5,0,1,1,0,1,1,4,4,5,5,5,1,0,0
932,46329,Male,Loyal Customer,59,Personal Travel,Eco,420,3,3,5,3,1,5,1,1,2,5,3,3,3,1,5,29
933,27803,Male,Loyal Customer,69,Business travel,Business,1448,3,3,3,3,2,4,4,3,3,2,3,3,3,2,0,0
934,41993,Female,Loyal Customer,44,Business travel,Eco,106,5,4,4,4,5,1,3,5,5,5,5,2,5,1,0,0
935,20855,Female,Loyal Customer,14,Personal Travel,Eco,357,4,4,4,4,1,4,1,1,5,2,4,5,4,1,0,0
936,42032,Female,Loyal Customer,54,Business travel,Business,3968,3,3,3,3,2,4,1,5,5,5,5,5,5,5,0,0
937,42506,Female,Loyal Customer,68,Personal Travel,Eco,541,4,3,4,3,4,4,3,5,5,4,5,4,5,2,4,0
938,36484,Male,disloyal Customer,35,Business travel,Business,1121,4,4,4,4,5,4,5,5,3,5,3,2,3,5,10,16
939,33321,Male,Loyal Customer,31,Business travel,Eco,2409,5,1,1,1,5,5,5,5,3,5,5,2,2,5,0,0
940,49440,Female,Loyal Customer,54,Business travel,Eco,308,5,5,5,5,1,5,5,5,5,5,5,3,5,5,0,0
941,117775,Female,Loyal Customer,47,Business travel,Business,1891,3,3,3,3,2,3,4,4,4,4,4,4,4,5,0,0
942,98812,Male,Loyal Customer,30,Business travel,Business,763,4,4,4,4,2,2,2,2,5,5,4,5,5,2,15,8
943,113150,Male,Loyal Customer,40,Business travel,Business,2802,2,2,2,2,2,5,4,4,4,4,4,3,4,4,31,23
944,101662,Male,Loyal Customer,46,Business travel,Business,2106,3,5,5,5,3,3,3,3,3,3,3,1,3,2,24,0
945,76362,Female,Loyal Customer,40,Personal Travel,Business,931,2,4,2,4,3,5,5,5,5,2,5,3,5,4,93,101
946,103160,Male,Loyal Customer,40,Business travel,Business,3799,2,2,5,2,2,4,5,5,5,5,5,3,5,3,81,96
947,6054,Female,Loyal Customer,29,Personal Travel,Eco,672,3,4,3,3,5,3,5,5,3,3,5,3,5,5,0,0
948,52694,Female,Loyal Customer,53,Business travel,Eco Plus,110,2,3,5,3,4,3,3,3,3,2,3,2,3,4,0,0
949,81256,Female,disloyal Customer,17,Business travel,Business,1020,0,0,0,3,4,0,4,4,4,3,5,5,4,4,11,0
950,115026,Male,Loyal Customer,27,Business travel,Business,358,1,1,3,1,5,5,5,5,5,4,4,3,4,5,0,0
951,31424,Female,Loyal Customer,77,Business travel,Business,203,4,3,3,3,5,4,3,2,2,2,4,1,2,4,0,11
952,36154,Male,Loyal Customer,36,Business travel,Eco Plus,818,2,3,3,3,2,2,2,2,1,1,3,3,3,2,21,37
953,73038,Male,Loyal Customer,43,Personal Travel,Eco,1096,3,3,3,1,3,3,3,3,5,2,2,1,3,3,68,43
954,70922,Female,Loyal Customer,68,Business travel,Business,2832,3,3,3,3,3,4,5,3,3,4,3,5,3,3,113,105
955,6442,Male,Loyal Customer,28,Personal Travel,Eco,296,3,5,3,2,5,3,5,5,3,4,5,3,5,5,17,13
956,23792,Male,disloyal Customer,25,Business travel,Eco,374,2,1,2,1,4,2,4,4,3,3,1,3,1,4,25,29
957,62854,Female,Loyal Customer,39,Business travel,Business,2446,2,2,2,2,2,5,5,4,4,4,4,4,4,3,0,0
958,125922,Female,Loyal Customer,55,Personal Travel,Eco,993,1,4,1,1,2,4,4,3,3,1,3,3,3,4,0,0
959,101735,Male,Loyal Customer,58,Business travel,Business,1590,3,3,3,3,5,5,4,4,4,4,4,3,4,4,2,0
960,13793,Female,Loyal Customer,18,Business travel,Eco Plus,878,0,5,0,4,4,0,4,4,1,2,3,1,2,4,20,20
961,45544,Female,Loyal Customer,64,Business travel,Business,166,5,5,5,5,2,4,1,5,5,5,4,5,5,2,0,0
962,128499,Male,Loyal Customer,7,Personal Travel,Eco,304,4,4,4,4,5,4,5,5,4,4,3,2,2,5,0,0
963,75319,Male,Loyal Customer,41,Business travel,Business,2556,3,3,3,3,5,5,5,3,3,4,4,5,3,5,0,11
964,63062,Female,Loyal Customer,56,Personal Travel,Eco,948,3,3,3,3,1,4,4,3,3,3,3,1,3,3,0,0
965,69088,Male,Loyal Customer,9,Personal Travel,Eco,1389,1,4,1,4,1,1,1,1,3,2,4,4,5,1,0,0
966,56055,Male,Loyal Customer,25,Personal Travel,Eco,2475,3,5,3,2,3,3,3,3,3,2,5,5,4,3,0,0
967,23256,Male,disloyal Customer,24,Business travel,Eco,783,1,1,1,3,4,1,1,4,1,5,3,2,2,4,0,0
968,2766,Female,Loyal Customer,55,Business travel,Business,764,2,2,2,2,2,4,4,5,5,5,5,5,5,3,0,0
969,88472,Female,disloyal Customer,17,Business travel,Eco,406,3,3,3,3,4,3,4,4,2,5,3,1,4,4,40,29
970,92733,Female,Loyal Customer,55,Business travel,Business,1298,2,2,2,2,4,4,5,5,5,5,5,5,5,4,0,0
971,8997,Male,Loyal Customer,37,Business travel,Business,2214,4,1,1,1,2,3,3,4,4,3,4,1,4,1,28,19
972,72815,Male,Loyal Customer,25,Business travel,Eco Plus,645,3,5,5,5,3,3,2,3,2,5,4,4,3,3,86,82
973,37792,Male,Loyal Customer,46,Business travel,Eco Plus,944,5,2,5,2,5,5,5,5,1,1,5,5,5,5,0,0
974,115023,Male,Loyal Customer,39,Business travel,Business,308,5,5,4,5,3,5,5,4,4,4,4,4,4,4,4,8
975,127160,Female,Loyal Customer,27,Personal Travel,Eco,651,2,2,2,3,1,2,1,1,1,5,4,2,3,1,124,114
976,115148,Female,disloyal Customer,21,Business travel,Eco,337,2,1,2,4,2,2,2,4,2,4,3,2,2,2,137,138
977,43633,Female,Loyal Customer,39,Personal Travel,Eco,119,2,2,0,3,0,3,3,2,2,3,3,3,1,3,187,191
978,26473,Male,Loyal Customer,64,Personal Travel,Eco,919,3,5,3,3,2,3,2,2,5,1,1,4,3,2,0,0
979,42952,Female,disloyal Customer,27,Business travel,Eco,259,2,5,3,4,2,3,2,2,1,1,5,4,3,2,0,0
980,40592,Male,disloyal Customer,37,Business travel,Eco,117,3,1,3,4,5,3,5,5,4,2,3,2,3,5,0,0
981,120510,Female,Loyal Customer,63,Personal Travel,Eco Plus,449,5,3,5,3,2,4,4,2,2,5,2,3,2,1,0,0
982,125418,Male,disloyal Customer,32,Business travel,Business,735,2,2,2,3,4,2,4,4,5,5,5,4,4,4,0,0
983,18427,Female,Loyal Customer,59,Business travel,Business,201,3,3,3,3,3,4,4,3,3,4,5,3,3,3,1,0
984,45697,Female,Loyal Customer,40,Business travel,Eco Plus,896,2,1,1,1,2,2,2,2,2,5,4,3,3,2,8,10
985,55250,Male,Loyal Customer,57,Personal Travel,Eco,1009,3,5,3,3,4,3,4,4,3,3,5,4,4,4,26,27
986,49711,Male,disloyal Customer,25,Business travel,Eco,156,2,5,2,4,1,2,1,1,3,5,1,2,5,1,0,0
987,41865,Male,Loyal Customer,25,Personal Travel,Eco,483,3,1,3,4,5,3,5,5,4,5,4,5,5,5,5,0
988,67501,Male,Loyal Customer,60,Personal Travel,Eco Plus,641,3,5,3,1,5,3,5,5,3,2,5,5,5,5,7,0
989,92116,Male,Loyal Customer,61,Personal Travel,Eco,1532,2,1,3,3,2,3,2,2,2,5,4,1,3,2,0,0
990,43629,Male,Loyal Customer,15,Personal Travel,Eco,190,2,5,2,5,1,2,1,1,4,4,4,4,5,1,7,0
991,19680,Female,Loyal Customer,51,Business travel,Eco,409,4,2,5,2,1,2,4,4,4,4,4,3,4,3,12,6
992,48176,Female,Loyal Customer,23,Business travel,Business,236,3,4,4,4,3,3,3,3,3,5,3,3,4,3,0,0
993,107843,Male,Loyal Customer,45,Business travel,Business,2539,4,4,4,4,2,4,4,5,5,5,5,4,5,3,10,3
994,1878,Male,Loyal Customer,13,Personal Travel,Eco,931,5,5,5,3,4,5,4,4,4,4,5,5,4,4,0,4
995,76953,Female,disloyal Customer,31,Business travel,Business,1990,2,2,2,2,5,2,5,5,3,2,3,4,4,5,18,6
996,66370,Male,Loyal Customer,40,Business travel,Business,3298,3,3,3,3,2,4,5,3,3,3,3,4,3,5,0,0
997,790,Female,Loyal Customer,47,Business travel,Business,482,2,2,2,2,5,4,5,4,4,4,4,5,4,4,9,0
998,41623,Male,Loyal Customer,15,Personal Travel,Eco Plus,1504,3,3,3,1,2,3,2,2,4,5,1,4,1,2,0,0
999,40956,Female,disloyal Customer,41,Business travel,Eco,601,1,4,1,3,4,1,4,4,3,1,3,4,2,4,1,0
1000,79213,Male,Loyal Customer,22,Personal Travel,Eco,1990,2,4,2,4,1,2,1,1,3,3,3,2,4,1,0,0
1001,30364,Male,Loyal Customer,30,Business travel,Business,1945,1,1,1,1,5,5,5,5,3,4,5,4,1,5,36,33
1002,64612,Male,Loyal Customer,60,Business travel,Business,1688,2,2,3,2,3,4,4,4,4,4,4,3,4,5,32,28
1003,17057,Male,Loyal Customer,39,Business travel,Business,3905,5,5,5,5,1,2,3,5,5,5,5,1,5,1,0,0
1004,96444,Male,Loyal Customer,44,Business travel,Business,302,2,2,2,2,4,4,4,5,5,5,5,4,5,4,31,22
1005,71624,Female,Loyal Customer,49,Business travel,Eco,797,2,5,5,5,2,3,4,2,2,2,2,2,2,3,29,19
1006,54240,Male,Loyal Customer,35,Business travel,Business,2615,5,5,5,5,2,3,5,4,4,4,4,3,4,3,0,0
1007,31294,Male,Loyal Customer,40,Personal Travel,Eco Plus,770,1,5,1,4,4,1,4,4,5,3,4,5,5,4,22,17
1008,118896,Male,Loyal Customer,47,Business travel,Eco,587,1,2,1,1,1,1,1,1,1,3,3,4,4,1,35,18
1009,53750,Female,Loyal Customer,12,Personal Travel,Eco Plus,1208,1,4,1,3,2,1,2,2,2,3,3,3,3,2,1,0
1010,32975,Female,Loyal Customer,50,Personal Travel,Eco,163,3,4,3,1,4,4,5,4,4,3,5,5,4,3,0,0
1011,13179,Male,Loyal Customer,24,Business travel,Business,542,3,3,1,3,5,5,5,5,5,3,4,4,2,5,7,9
1012,120172,Male,Loyal Customer,52,Business travel,Eco,335,5,5,5,5,5,5,5,5,3,5,4,2,4,5,0,0
1013,76099,Female,Loyal Customer,14,Personal Travel,Eco,669,1,5,1,1,5,1,5,5,4,5,5,3,5,5,53,41
1014,50399,Male,Loyal Customer,16,Business travel,Business,2579,2,4,4,4,2,3,2,2,3,1,3,4,4,2,0,0
1015,56284,Male,Loyal Customer,40,Business travel,Business,2227,5,5,5,5,4,4,5,4,4,4,4,5,4,3,15,50
1016,80295,Male,Loyal Customer,54,Business travel,Eco,746,2,4,4,4,2,2,2,2,4,5,3,3,3,2,0,0
1017,111883,Male,Loyal Customer,72,Business travel,Business,3712,4,4,4,4,5,3,4,4,4,3,4,1,4,4,0,0
1018,22828,Female,Loyal Customer,22,Business travel,Business,134,3,5,5,5,3,3,3,3,3,2,3,2,3,3,79,70
1019,81352,Male,Loyal Customer,24,Personal Travel,Eco,1299,2,3,2,4,5,2,5,5,1,1,2,4,3,5,1,0
1020,3488,Female,Loyal Customer,45,Business travel,Business,1862,2,5,5,5,3,1,2,2,2,2,2,2,2,3,31,30
1021,15894,Male,Loyal Customer,33,Business travel,Eco,269,4,3,3,3,4,4,4,4,5,2,2,4,3,4,0,0
1022,51938,Female,Loyal Customer,39,Business travel,Business,936,1,1,1,1,2,4,3,3,3,4,3,5,3,1,17,3
1023,44254,Male,disloyal Customer,21,Business travel,Eco,118,1,3,1,4,3,1,3,3,2,5,4,1,3,3,0,5
1024,26778,Male,Loyal Customer,41,Business travel,Eco,1199,3,2,2,2,3,3,3,3,4,1,3,1,4,3,4,0
1025,49352,Female,disloyal Customer,39,Business travel,Eco,158,2,0,2,5,2,2,2,2,5,3,4,4,1,2,0,0
1026,94980,Female,disloyal Customer,24,Business travel,Eco,148,2,3,1,4,2,1,2,2,1,5,1,2,2,2,3,8
1027,23486,Male,Loyal Customer,51,Personal Travel,Eco,576,1,4,1,1,4,1,4,4,4,5,4,4,4,4,17,24
1028,30993,Female,disloyal Customer,44,Business travel,Eco,391,1,5,2,3,4,2,4,4,5,2,1,1,1,4,0,2
1029,57676,Male,Loyal Customer,42,Business travel,Business,2711,5,5,3,5,4,5,4,4,4,4,4,4,4,4,5,18
1030,104952,Female,disloyal Customer,49,Business travel,Business,314,3,3,3,3,5,3,1,5,3,3,5,5,5,5,0,0
1031,65054,Male,Loyal Customer,61,Personal Travel,Eco,282,4,5,4,1,5,4,5,5,2,1,4,3,5,5,0,0
1032,61313,Female,Loyal Customer,59,Business travel,Business,1605,2,2,4,2,5,5,4,5,5,5,5,5,5,3,3,0
1033,97778,Female,Loyal Customer,43,Business travel,Business,1825,4,1,1,1,4,2,3,4,4,3,4,3,4,1,6,0
1034,10236,Female,Loyal Customer,48,Business travel,Business,3195,2,1,1,1,3,3,4,2,2,2,2,2,2,3,0,0
1035,119678,Female,disloyal Customer,27,Business travel,Business,1303,2,2,2,3,5,2,5,5,3,2,4,3,4,5,0,0
1036,5341,Female,Loyal Customer,40,Business travel,Business,785,1,1,1,1,4,5,5,4,3,5,4,5,3,5,247,286
1037,43504,Male,Loyal Customer,63,Personal Travel,Eco,624,3,5,3,4,2,3,2,2,5,3,3,4,5,2,7,17
1038,68573,Male,disloyal Customer,16,Business travel,Eco,1616,2,2,2,3,5,2,5,5,4,2,3,3,4,5,0,0
1039,60207,Male,disloyal Customer,25,Business travel,Eco,1546,2,2,2,1,2,2,2,2,3,4,5,4,4,2,0,0
1040,67099,Male,Loyal Customer,40,Business travel,Eco,1102,1,3,3,3,1,1,1,1,2,4,3,4,4,1,0,0
1041,33312,Male,disloyal Customer,25,Business travel,Eco,1407,4,4,4,4,5,4,5,5,3,2,4,5,4,5,14,22
1042,22560,Female,Loyal Customer,47,Personal Travel,Business,300,2,4,3,3,5,5,4,1,1,3,1,4,1,3,0,0
1043,29634,Female,Loyal Customer,36,Business travel,Business,1048,4,1,1,1,5,4,3,4,4,4,4,4,4,1,0,0
1044,119122,Male,Loyal Customer,67,Personal Travel,Eco,1020,2,1,1,2,5,1,5,5,1,3,2,1,3,5,0,0
1045,115503,Male,Loyal Customer,33,Business travel,Eco,308,1,2,2,2,1,1,1,1,3,5,3,1,3,1,13,12
1046,82380,Female,Loyal Customer,38,Business travel,Business,2848,3,3,3,3,5,5,4,4,4,4,4,4,4,3,20,1
1047,48131,Male,Loyal Customer,46,Business travel,Business,2903,0,3,0,4,1,1,2,4,4,5,5,3,4,3,13,0
1048,124582,Female,Loyal Customer,47,Business travel,Business,500,5,5,5,5,3,5,4,5,5,5,5,3,5,4,0,0
1049,72750,Male,disloyal Customer,26,Business travel,Business,806,4,4,4,5,2,4,2,2,4,2,5,5,4,2,0,0
1050,123767,Male,Loyal Customer,33,Business travel,Business,2703,2,2,2,2,4,5,4,4,5,4,5,5,5,4,0,0
1051,126632,Female,Loyal Customer,44,Business travel,Business,602,4,4,4,4,5,5,4,2,2,2,2,5,2,3,0,0
1052,13247,Female,Loyal Customer,35,Business travel,Eco,468,2,1,1,1,2,2,2,2,2,2,5,4,5,2,0,0
1053,62234,Male,Loyal Customer,54,Personal Travel,Eco,2454,3,4,2,3,5,2,5,5,4,3,4,1,4,5,0,0
1054,64146,Male,Loyal Customer,43,Business travel,Business,989,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,0
1055,109855,Female,disloyal Customer,37,Business travel,Eco,1079,4,4,4,3,1,4,1,1,4,4,3,3,4,1,24,16
1056,103861,Female,Loyal Customer,16,Personal Travel,Eco,979,3,2,3,3,3,3,3,3,1,2,4,1,3,3,0,25
1057,60754,Female,Loyal Customer,58,Business travel,Business,1908,2,2,2,2,2,5,4,5,5,4,5,3,5,4,0,0
1058,98299,Female,Loyal Customer,11,Personal Travel,Eco,1072,3,2,4,3,1,4,1,1,2,3,3,2,4,1,0,0
1059,38584,Male,Loyal Customer,22,Business travel,Eco Plus,2475,2,5,5,5,2,2,4,2,1,3,3,2,4,2,48,77
1060,84490,Male,Loyal Customer,35,Personal Travel,Eco,2994,4,4,4,4,4,3,2,2,4,4,3,2,2,2,0,0
1061,14875,Female,Loyal Customer,71,Business travel,Business,2119,2,2,2,2,5,1,3,4,4,4,4,5,4,4,0,0
1062,48090,Male,Loyal Customer,44,Business travel,Business,3785,4,4,4,4,3,5,2,5,5,5,3,5,5,2,0,16
1063,64324,Male,Loyal Customer,50,Business travel,Business,3336,5,5,5,5,2,4,4,5,5,5,5,4,5,3,0,0
1064,68561,Female,disloyal Customer,22,Business travel,Business,1616,4,0,4,2,2,4,2,2,5,4,3,3,4,2,0,0
1065,69472,Female,Loyal Customer,69,Personal Travel,Eco,1096,1,5,1,4,5,4,2,5,5,1,5,4,5,3,0,0
1066,117618,Male,Loyal Customer,48,Business travel,Business,620,3,1,4,1,3,2,2,3,3,3,3,1,3,3,13,0
